Book,Chapter,Verse,Text
Obadiah,1,12,
Obadiah,1,13,
Obadiah,1,14,
Obadiah,1,15,
Obadiah,1,16,
Obadiah,1,17,
Obadiah,1,18,
Obadiah,1,19,
Obadiah,1,20,
Obadiah,1,21,
Jonah,1,1,
Jonah,1,2,
Jonah,1,3,
Jonah,1,4,
Jonah,1,5,
Jonah,1,6,
Jonah,1,7,
Jonah,1,8,
Jonah,1,9,
Jonah,1,10,
Jonah,1,11,
Jonah,1,12,
Jonah,1,13,
Jonah,1,14,
Jonah,1,15,
Jonah,1,16,
Jonah,1,17,
Jonah,2,1,
Jonah,2,2,
Jonah,2,3,
Jonah,2,4,
Jonah,2,5,
Jonah,2,6,
Jonah,2,7,
Jonah,2,8,
Jonah,2,9,
Jonah,2,10,
Jonah,3,1,
Jonah,3,2,
Jonah,3,3,
Jonah,3,4,
Jonah,3,5,
Jonah,3,6,
Jonah,3,7,
Jonah,3,8,
Jonah,3,9,
Jonah,3,10,
Jonah,4,1,
Jonah,4,2,
Jonah,4,3,
Jonah,4,4,
Jonah,4,5,
Jonah,4,6,
Jonah,4,7,
Jonah,4,8,
Jonah,4,9,
Jonah,4,10,
Jonah,4,11,
Micah,1,1,
Micah,1,2,
Micah,1,3,
Micah,1,4,
Micah,1,5,
Micah,1,6,
Micah,1,7,
Micah,1,8,
Micah,1,9,
Micah,1,10,
Micah,1,11,
Micah,1,12,
Micah,1,13,
Micah,1,14,
Micah,1,15,
Micah,1,16,
Micah,2,1,
Micah,2,2,
Micah,2,3,
Micah,2,4,
Micah,2,5,
Micah,2,6,
Micah,2,7,
Micah,2,8,
Micah,2,9,
Micah,2,10,
Micah,2,11,
Micah,2,12,
Micah,2,13,
Micah,3,1,
Micah,3,2,
Micah,3,3,
Micah,3,4,
Micah,3,5,
Micah,3,6,
Micah,3,7,
Micah,3,8,
Micah,3,9,
Micah,3,10,
Micah,3,11,
Micah,3,12,
Micah,4,1,
Micah,4,2,
Micah,4,3,
Micah,4,4,
Micah,4,5,
Micah,4,6,
Micah,4,7,
Micah,4,8,
Micah,4,9,
Micah,4,10,
Micah,4,11,
Micah,4,12,
Micah,4,13,
Micah,5,1,
Micah,5,2,
Micah,5,3,
Micah,5,4,
Micah,5,5,
Micah,5,6,
Micah,5,7,
Micah,5,8,
Micah,5,9,
Micah,5,10,
Micah,5,11,
Micah,5,12,
Micah,5,13,
Micah,5,14,
Micah,5,15,
Micah,6,1,
Micah,6,2,
Micah,6,3,
Micah,6,4,
Micah,6,5,
Micah,6,6,
Micah,6,7,
Micah,6,8,
Micah,6,9,
Micah,6,10,
Micah,6,11,
Micah,6,12,
Micah,6,13,
Micah,6,14,
Micah,6,15,
Micah,6,16,
Micah,7,1,
Micah,7,2,
Micah,7,3,
Micah,7,4,
Micah,7,5,
Micah,7,6,
Micah,7,7,
Micah,7,8,
Micah,7,9,
Micah,7,10,
Micah,7,11,
Micah,7,12,
Micah,7,13,
Micah,7,14,
Micah,7,15,
Micah,7,16,
Micah,7,17,
Micah,7,18,
Micah,7,19,
Micah,7,20,
Nahum,1,1,
Nahum,1,2,
Nahum,1,3,
Nahum,1,4,
Nahum,1,5,
Nahum,1,6,
Nahum,1,7,
Nahum,1,8,
Nahum,1,9,
Nahum,1,10,
Nahum,1,11,
Nahum,1,12,
Nahum,1,13,
Nahum,1,14,
Nahum,1,15,
Nahum,2,1,
Nahum,2,2,
Nahum,2,3,
Nahum,2,4,
Nahum,2,5,
Nahum,2,6,
Nahum,2,7,
Nahum,2,8,
Nahum,2,9,
Nahum,2,10,
Nahum,2,11,
Nahum,2,12,
Nahum,2,13,
Nahum,3,1,
Nahum,3,2,
Nahum,3,3,
Nahum,3,4,
Nahum,3,5,
Nahum,3,6,
Nahum,3,7,
Nahum,3,8,
Nahum,3,9,
Nahum,3,10,
Nahum,3,11,
Nahum,3,12,
Nahum,3,13,
Nahum,3,14,
Nahum,3,15,
Nahum,3,16,
Nahum,3,17,
Nahum,3,18,
Nahum,3,19,
Habakkuk,1,1,
Habakkuk,1,2,
Habakkuk,1,3,
Habakkuk,1,4,
Habakkuk,1,5,
Habakkuk,1,6,
Habakkuk,1,7,
Habakkuk,1,8,
Habakkuk,1,9,
Habakkuk,1,10,
Habakkuk,1,11,
Habakkuk,1,12,
Habakkuk,1,13,
Habakkuk,1,14,
Habakkuk,1,15,
Habakkuk,1,16,
Habakkuk,1,17,
Habakkuk,2,1,
Habakkuk,2,2,
Habakkuk,2,3,
Habakkuk,2,4,
Habakkuk,2,5,
Habakkuk,2,6,
Habakkuk,2,7,
Habakkuk,2,8,
Habakkuk,2,9,
Habakkuk,2,10,
Habakkuk,2,11,
Habakkuk,2,12,
Habakkuk,2,13,
Habakkuk,2,14,
Habakkuk,2,15,
Habakkuk,2,16,
Habakkuk,2,17,
Habakkuk,2,18,
Habakkuk,2,19,
Habakkuk,2,20,
Habakkuk,3,1,
Habakkuk,3,2,
Habakkuk,3,3,
Habakkuk,3,4,
Habakkuk,3,5,
Habakkuk,3,6,
Habakkuk,3,7,
Habakkuk,3,8,
Habakkuk,3,9,
Habakkuk,3,10,
Habakkuk,3,11,
Habakkuk,3,12,
Habakkuk,3,13,
Habakkuk,3,14,
Habakkuk,3,15,
Habakkuk,3,16,
Habakkuk,3,17,
Habakkuk,3,18,
Habakkuk,3,19,
Zephaniah,1,1,
Zephaniah,1,2,
Zephaniah,1,3,
Zephaniah,1,4,
Zephaniah,1,5,
Zephaniah,1,6,
Zephaniah,1,7,
Zephaniah,1,8,
Zephaniah,1,9,
Zephaniah,1,10,
Zephaniah,1,11,
Zephaniah,1,12,
Zephaniah,1,13,
Zephaniah,1,14,
Zephaniah,1,15,
Zephaniah,1,16,
Zephaniah,1,17,
Zephaniah,1,18,
Zephaniah,2,1,
Zephaniah,2,2,
Zephaniah,2,3,
Zephaniah,2,4,
Zephaniah,2,5,
Zephaniah,2,6,
Zephaniah,2,7,
Zephaniah,2,8,
Zephaniah,2,9,
Zephaniah,2,10,
Zephaniah,2,11,
Zephaniah,2,12,
Zephaniah,2,13,
Zephaniah,2,14,
Zephaniah,2,15,
Zephaniah,3,1,
Zephaniah,3,2,
Zephaniah,3,3,
Zephaniah,3,4,
Zephaniah,3,5,
Zephaniah,3,6,
Zephaniah,3,7,
Zephaniah,3,8,
Zephaniah,3,9,
Zephaniah,3,10,
Zephaniah,3,11,
Zephaniah,3,12,
Zephaniah,3,13,
Zephaniah,3,14,
Zephaniah,3,15,
Zephaniah,3,16,
Zephaniah,3,17,
Zephaniah,3,18,
Zephaniah,3,19,
Zephaniah,3,20,
Haggai,1,1,
Haggai,1,2,
Haggai,1,3,
Haggai,1,4,
Haggai,1,5,
Haggai,1,6,
Haggai,1,7,
Haggai,1,8,
Haggai,1,9,
Haggai,1,10,
Haggai,1,11,
Haggai,1,12,
Haggai,1,13,
Haggai,1,14,
Haggai,1,15,
Haggai,2,1,
Haggai,2,2,
Haggai,2,3,
Haggai,2,4,
Haggai,2,5,
Haggai,2,6,
Haggai,2,7,
Haggai,2,8,
Haggai,2,9,
Haggai,2,10,
Haggai,2,11,
Haggai,2,12,
Haggai,2,13,
Haggai,2,14,
Haggai,2,15,
Haggai,2,16,
Haggai,2,17,
Haggai,2,18,
Haggai,2,19,
Haggai,2,20,
Haggai,2,21,
Haggai,2,22,
Haggai,2,23,
Zechariah,1,1,
Zechariah,1,2,
Zechariah,1,3,
Zechariah,1,4,
Zechariah,1,5,
Zechariah,1,6,
Zechariah,1,7,
Zechariah,1,8,
Zechariah,1,9,
Zechariah,1,10,
Zechariah,1,11,
Zechariah,1,12,
Zechariah,1,13,
Zechariah,1,14,
Zechariah,1,15,
Zechariah,1,16,
Zechariah,1,17,
Zechariah,1,18,
Zechariah,1,19,
Zechariah,1,20,
Zechariah,1,21,
Zechariah,2,1,
Zechariah,2,2,
Zechariah,2,3,
Zechariah,2,4,
Zechariah,2,5,
Zechariah,2,6,
Zechariah,2,7,
Zechariah,2,8,
Zechariah,2,9,
Zechariah,2,10,
Zechariah,2,11,
Zechariah,2,12,
Zechariah,2,13,
Zechariah,3,1,
Zechariah,3,2,
Zechariah,3,3,
Zechariah,3,4,
Zechariah,3,5,
Zechariah,3,6,
Zechariah,3,7,
Zechariah,3,8,
Zechariah,3,9,
Zechariah,3,10,
Zechariah,4,1,
Zechariah,4,2,
Zechariah,4,3,
Zechariah,4,4,
Zechariah,4,5,
Zechariah,4,6,
Zechariah,4,7,
Zechariah,4,8,
Zechariah,4,9,
Zechariah,4,10,
Zechariah,4,11,
Zechariah,4,12,
Zechariah,4,13,
Zechariah,4,14,
Zechariah,5,1,
Zechariah,5,2,
Zechariah,5,3,
Zechariah,5,4,
Zechariah,5,5,
Zechariah,5,6,
Zechariah,5,7,
Zechariah,5,8,
Zechariah,5,9,
Zechariah,5,10,
Zechariah,5,11,
Zechariah,6,1,
Zechariah,6,2,
Zechariah,6,3,
Zechariah,6,4,
Zechariah,6,5,
Zechariah,6,6,
Zechariah,6,7,
Zechariah,6,8,
Zechariah,6,9,
Zechariah,6,10,
Zechariah,6,11,
Zechariah,6,12,
Zechariah,6,13,
Zechariah,6,14,
Zechariah,6,15,
Zechariah,7,1,
Zechariah,7,2,
Zechariah,7,3,
Zechariah,7,4,
Zechariah,7,5,
Zechariah,7,6,
Zechariah,7,7,
Zechariah,7,8,
Zechariah,7,9,
Zechariah,7,10,
Zechariah,7,11,
Zechariah,7,12,
Zechariah,7,13,
Zechariah,7,14,
Zechariah,8,1,
Zechariah,8,2,
Zechariah,8,3,
Zechariah,8,4,
Zechariah,8,5,
Zechariah,8,6,
Zechariah,8,7,
Zechariah,8,8,
Zechariah,8,9,
Zechariah,8,10,
Zechariah,8,11,
Zechariah,8,12,
Zechariah,8,13,
Zechariah,8,14,
Zechariah,8,15,
Zechariah,8,16,
Zechariah,8,17,
Zechariah,8,18,
Zechariah,8,19,
Zechariah,8,20,
Zechariah,8,21,
Zechariah,8,22,
Zechariah,8,23,
Zechariah,9,1,
Zechariah,9,2,
Zechariah,9,3,
Zechariah,9,4,
Zechariah,9,5,
Zechariah,9,6,
Zechariah,9,7,
Zechariah,9,8,
Zechariah,9,9,
Zechariah,9,10,
Zechariah,9,11,
Zechariah,9,12,
Zechariah,9,13,
Zechariah,9,14,
Zechariah,9,15,
Zechariah,9,16,
Zechariah,9,17,
Zechariah,10,1,
Zechariah,10,2,
Zechariah,10,3,
Zechariah,10,4,
Zechariah,10,5,
Zechariah,10,6,
Zechariah,10,7,
Zechariah,10,8,
Zechariah,10,9,
Zechariah,10,10,
Zechariah,10,11,
Zechariah,10,12,
Zechariah,11,1,
Zechariah,11,2,
Zechariah,11,3,
Zechariah,11,4,
Zechariah,11,5,
Zechariah,11,6,
Zechariah,11,7,
Zechariah,11,8,
Zechariah,11,9,
Zechariah,11,10,
Zechariah,11,11,
Zechariah,11,12,
Zechariah,11,13,
Zechariah,11,14,
Zechariah,11,15,
Zechariah,11,16,
Zechariah,11,17,
Zechariah,12,1,
Zechariah,12,2,
Zechariah,12,3,
Zechariah,12,4,
Zechariah,12,5,
Zechariah,12,6,
Zechariah,12,7,
Zechariah,12,8,
Zechariah,12,9,
Zechariah,12,10,
Zechariah,12,11,
Zechariah,12,12,
Zechariah,12,13,
Zechariah,12,14,
Zechariah,13,1,
Zechariah,13,2,
Zechariah,13,3,
Zechariah,13,4,
Zechariah,13,5,
Zechariah,13,6,
Zechariah,13,7,
Zechariah,13,8,
Zechariah,13,9,
Zechariah,14,1,
Zechariah,14,2,
Zechariah,14,3,
Zechariah,14,4,
Zechariah,14,5,
Zechariah,14,6,
Zechariah,14,7,
Zechariah,14,8,
Zechariah,14,9,
Zechariah,14,10,
Zechariah,14,11,
Zechariah,14,12,
Zechariah,14,13,
Zechariah,14,14,
Zechariah,14,15,
Zechariah,14,16,
Zechariah,14,17,
Zechariah,14,18,
Zechariah,14,19,
Zechariah,14,20,
Zechariah,14,21,
Malachi,1,1,
Malachi,1,2,
Malachi,1,3,
Malachi,1,4,
Malachi,1,5,
Malachi,1,6,
Malachi,1,7,
Malachi,1,8,
Malachi,1,9,
Malachi,1,10,
Malachi,1,11,
Malachi,1,12,
Malachi,1,13,
Malachi,1,14,
Malachi,2,1,
Malachi,2,2,
Malachi,2,3,
Malachi,2,4,
Malachi,2,5,
Malachi,2,6,
Malachi,2,7,
Malachi,2,8,
Malachi,2,9,
Malachi,2,10,
Malachi,2,11,
Malachi,2,12,
Malachi,2,13,
Malachi,2,14,
Malachi,2,15,
Malachi,2,16,
Malachi,2,17,
Malachi,3,1,
Malachi,3,2,
Malachi,3,3,
Malachi,3,4,
Malachi,3,5,
Malachi,3,6,
Malachi,3,7,
Malachi,3,8,
Malachi,3,9,
Malachi,3,10,
Malachi,3,11,
Malachi,3,12,
Malachi,3,13,
Malachi,3,14,
Malachi,3,15,
Malachi,3,16,
Malachi,3,17,
Malachi,3,18,
Malachi,4,1,
Malachi,4,2,
Malachi,4,3,
Malachi,4,4,
Malachi,4,5,
Malachi,4,6,
Matthew,1,1,
Matthew,1,2,
Matthew,1,3,
Matthew,1,4,
Matthew,1,5,
Matthew,1,6,
Matthew,1,7,
Matthew,1,8,
Matthew,1,9,
Matthew,1,10,
Matthew,1,11,
Matthew,1,12,
Matthew,1,13,
Matthew,1,14,
Matthew,1,15,
Matthew,1,16,
Matthew,1,17,
Matthew,1,18,
Matthew,1,19,
Matthew,1,20,
Matthew,1,21,
Matthew,1,22,
Matthew,1,23,
Matthew,1,24,
Matthew,1,25,
Matthew,2,1,
Matthew,2,2,
Matthew,2,3,
Matthew,2,4,
Matthew,2,5,
Matthew,2,6,
Matthew,2,7,
Matthew,2,8,
Matthew,2,9,
Matthew,2,10,
Matthew,2,11,
Matthew,2,12,
Matthew,2,13,
Matthew,2,14,
Matthew,2,15,
Matthew,2,16,
Matthew,2,17,
Matthew,2,18,
Matthew,2,19,
Matthew,2,20,
Matthew,2,21,
Matthew,2,22,
Matthew,2,23,
Matthew,3,1,
Matthew,3,2,
Matthew,3,3,
Matthew,3,4,
Matthew,3,5,
Matthew,3,6,
Matthew,3,7,
Matthew,3,8,
Matthew,3,9,
Matthew,3,10,
Matthew,3,11,
Matthew,3,12,
Matthew,3,13,
Matthew,3,14,
Matthew,3,15,
Matthew,3,16,
Matthew,3,17,
Matthew,4,1,
Matthew,4,2,
Matthew,4,3,
Matthew,4,4,
Matthew,4,5,
Matthew,4,6,
Matthew,4,7,
Matthew,4,8,
Matthew,4,9,
Matthew,4,10,
Matthew,4,11,
Matthew,4,12,
Matthew,4,13,
Matthew,4,14,
Matthew,4,15,
Matthew,4,16,
Matthew,4,17,
Matthew,4,18,
Matthew,4,19,
Matthew,4,20,
Matthew,4,21,
Matthew,4,22,
Matthew,4,23,
Matthew,4,24,
Matthew,4,25,
Matthew,5,1,
Matthew,5,2,
Matthew,5,3,
Matthew,5,4,
Matthew,5,5,
Matthew,5,6,
Matthew,5,7,
Matthew,5,8,
Matthew,5,9,
Matthew,5,10,
Matthew,5,11,
Matthew,5,12,
Matthew,5,13,
Matthew,5,14,
Matthew,5,15,
Matthew,5,16,
Matthew,5,17,
Matthew,5,18,
Matthew,5,19,
Matthew,5,20,
Matthew,5,21,
Matthew,5,22,
Matthew,5,23,
Matthew,5,24,
Matthew,5,25,
Matthew,5,26,
Matthew,5,27,
Matthew,5,28,
Matthew,5,29,
Matthew,5,30,
Matthew,5,31,
Matthew,5,32,
Matthew,5,33,
Matthew,5,34,
Matthew,5,35,
Matthew,5,36,
Matthew,5,37,
Matthew,5,38,
Matthew,5,39,
Matthew,5,40,
Matthew,5,41,
Matthew,5,42,
Matthew,5,43,
Matthew,5,44,
Matthew,5,45,
Matthew,5,46,
Matthew,5,47,
Matthew,5,48,
Matthew,6,1,
Matthew,6,2,
Matthew,6,3,
Matthew,6,4,
Matthew,6,5,
Matthew,6,6,
Matthew,6,7,
Matthew,6,8,
Matthew,6,9,
Matthew,6,10,
Matthew,6,11,
Matthew,6,12,
Matthew,6,13,
Matthew,6,14,
Matthew,6,15,
Matthew,6,16,
Matthew,6,17,
Matthew,6,18,
Matthew,6,19,
Matthew,6,20,
Matthew,6,21,
Matthew,6,22,
Matthew,6,23,
Matthew,6,24,
Matthew,6,25,
Matthew,6,26,
Matthew,6,27,
Matthew,6,28,
Matthew,6,29,
Matthew,6,30,
Matthew,6,31,
Matthew,6,32,
Matthew,6,33,
Matthew,6,34,
Matthew,7,1,
Matthew,7,2,
Matthew,7,3,
Matthew,7,4,
Matthew,7,5,
Matthew,7,6,
Matthew,7,7,
Matthew,7,8,
Matthew,7,9,
Matthew,7,10,
Matthew,7,11,
Matthew,7,12,
Matthew,7,13,
Matthew,7,14,
Matthew,7,15,
Matthew,7,16,
Matthew,7,17,
Matthew,7,18,
Matthew,7,19,
Matthew,7,20,
Matthew,7,21,
Matthew,7,22,
Matthew,7,23,
Matthew,7,24,
Matthew,7,25,
Matthew,7,26,
Matthew,7,27,
Matthew,7,28,
Matthew,7,29,
Matthew,8,1,
Matthew,8,2,
Matthew,8,3,
Matthew,8,4,
Matthew,8,5,
Matthew,8,6,
Matthew,8,7,
Matthew,8,8,
Matthew,8,9,
Matthew,8,10,
Matthew,8,11,
Matthew,8,12,
Matthew,8,13,
Matthew,8,14,
Matthew,8,15,
Matthew,8,16,
Matthew,8,17,
Matthew,8,18,
Matthew,8,19,
Matthew,8,20,
Matthew,8,21,
Matthew,8,22,
Matthew,8,23,
Matthew,8,24,
Matthew,8,25,
Matthew,8,26,
Matthew,8,27,
Matthew,8,28,
Matthew,8,29,
Matthew,8,30,
Matthew,8,31,
Matthew,8,32,
Matthew,8,33,
Matthew,8,34,
Matthew,9,1,
Matthew,9,2,
Matthew,9,3,
Matthew,9,4,
Matthew,9,5,
Matthew,9,6,
Matthew,9,7,
Matthew,9,8,
Matthew,9,9,
Matthew,9,10,
Matthew,9,11,
Matthew,9,12,
Matthew,9,13,
Matthew,9,14,
Matthew,9,15,
Matthew,9,16,
Matthew,9,17,
Matthew,9,18,
Matthew,9,19,
Matthew,9,20,
Matthew,9,21,
Matthew,9,22,
Matthew,9,23,
Matthew,9,24,
Matthew,9,25,
Matthew,9,26,
Matthew,9,27,
Matthew,9,28,
Matthew,9,29,
Matthew,9,30,
Matthew,9,31,
Matthew,9,32,
Matthew,9,33,
Matthew,9,34,
Matthew,9,35,
Matthew,9,36,
Matthew,9,37,
Matthew,9,38,
Matthew,10,1,
Matthew,10,2,
Matthew,10,3,
Matthew,10,4,
Matthew,10,5,
Matthew,10,6,
Matthew,10,7,
Matthew,10,8,
Matthew,10,9,
Matthew,10,10,
Matthew,10,11,
Matthew,10,12,
Matthew,10,13,
Matthew,10,14,
Matthew,10,15,
Matthew,10,16,
Matthew,10,17,
Matthew,10,18,
Matthew,10,19,
Matthew,10,20,
Matthew,10,21,
Matthew,10,22,
Matthew,10,23,
Matthew,10,24,
Matthew,10,25,
Matthew,10,26,
Matthew,10,27,
Matthew,10,28,
Matthew,10,29,
Matthew,10,30,
Matthew,10,31,
Matthew,10,32,
Matthew,10,33,
Matthew,10,34,
Matthew,10,35,
Matthew,10,36,
Matthew,10,37,
Matthew,10,38,
Matthew,10,39,
Matthew,10,40,
Matthew,10,41,
Matthew,10,42,
Matthew,11,1,
Matthew,11,2,
Matthew,11,3,
Matthew,11,4,
Matthew,11,5,
Matthew,11,6,
Matthew,11,7,
Matthew,11,8,
Matthew,11,9,
Matthew,11,10,
Matthew,11,11,
Matthew,11,12,
Matthew,11,13,
Matthew,11,14,
Matthew,11,15,
Matthew,11,16,
Matthew,11,17,
Matthew,11,18,
Matthew,11,19,
Matthew,11,20,
Matthew,11,21,
Matthew,11,22,
Matthew,11,23,
Matthew,11,24,
Matthew,11,25,
Matthew,11,26,
Matthew,11,27,
Matthew,11,28,
Matthew,11,29,
Matthew,11,30,
Matthew,12,1,
Matthew,12,2,
Matthew,12,3,
Matthew,12,4,
Matthew,12,5,
Matthew,12,6,
Matthew,12,7,
Matthew,12,8,
Matthew,12,9,
Matthew,12,10,
Matthew,12,11,
Matthew,12,12,
Matthew,12,13,
Matthew,12,14,
Matthew,12,15,
Matthew,12,16,
Matthew,12,17,
Matthew,12,18,
Matthew,12,19,
Matthew,12,20,
Matthew,12,21,
Matthew,12,22,
Matthew,12,23,
Matthew,12,24,
Matthew,12,25,
Matthew,12,26,
Matthew,12,27,
Matthew,12,28,
Matthew,12,29,
Matthew,12,30,
Matthew,12,31,
Matthew,12,32,
Matthew,12,33,
Matthew,12,34,
Matthew,12,35,
Matthew,12,36,
Matthew,12,37,
Matthew,12,38,
Matthew,12,39,
Matthew,12,40,
Matthew,12,41,
Matthew,12,42,
Matthew,12,43,
Matthew,12,44,
Matthew,12,45,
Matthew,12,46,
Matthew,12,47,
Matthew,12,48,
Matthew,12,49,
Matthew,12,50,
Matthew,13,1,
Matthew,13,2,
Matthew,13,3,
Matthew,13,4,
Matthew,13,5,
Matthew,13,6,
Matthew,13,7,
Matthew,13,8,
Matthew,13,9,
Matthew,13,10,
Matthew,13,11,
Matthew,13,12,
Matthew,13,13,
Matthew,13,14,
Matthew,13,15,
Matthew,13,16,
Matthew,13,17,
Matthew,13,18,
Matthew,13,19,
Matthew,13,20,
Matthew,13,21,
Matthew,13,22,
Matthew,13,23,
Matthew,13,24,
Matthew,13,25,
Matthew,13,26,
Matthew,13,27,
Matthew,13,28,
Matthew,13,29,
Matthew,13,30,
Matthew,13,31,
Matthew,13,32,
Matthew,13,33,
Matthew,13,34,
Matthew,13,35,
Matthew,13,36,
Matthew,13,37,
Matthew,13,38,
Matthew,13,39,
Matthew,13,40,
Matthew,13,41,
Matthew,13,42,
Matthew,13,43,
Matthew,13,44,
Matthew,13,45,
Matthew,13,46,
Matthew,13,47,
Matthew,13,48,
Matthew,13,49,
Matthew,13,50,
Matthew,13,51,
Matthew,13,52,
Matthew,13,53,
Matthew,13,54,
Matthew,13,55,
Matthew,13,56,
Matthew,13,57,
Matthew,13,58,
Matthew,14,1,
Matthew,14,2,
Matthew,14,3,
Matthew,14,4,
Matthew,14,5,
Matthew,14,6,
Matthew,14,7,
Matthew,14,8,
Matthew,14,9,
Matthew,14,10,
Matthew,14,11,
Matthew,14,12,
Matthew,14,13,
Matthew,14,14,
Matthew,14,15,
Matthew,14,16,
Matthew,14,17,
Matthew,14,18,
Matthew,14,19,
Matthew,14,20,
Matthew,14,21,
Matthew,14,22,
Matthew,14,23,
Matthew,14,24,
Matthew,14,25,
Matthew,14,26,
Matthew,14,27,
Matthew,14,28,
Matthew,14,29,
Matthew,14,30,
Matthew,14,31,
Matthew,14,32,
Matthew,14,33,
Matthew,14,34,
Matthew,14,35,
Matthew,14,36,
Matthew,15,1,
Matthew,15,2,
Matthew,15,3,
Matthew,15,4,
Matthew,15,5,
Matthew,15,6,
Matthew,15,7,
Matthew,15,8,
Matthew,15,9,
Matthew,15,10,
Matthew,15,11,
Matthew,15,12,
Matthew,15,13,
Matthew,15,14,
Matthew,15,15,
Matthew,15,16,
Matthew,15,17,
Matthew,15,18,
Matthew,15,19,
Matthew,15,20,
Matthew,15,21,
Matthew,15,22,
Matthew,15,23,
Matthew,15,24,
Matthew,15,25,
Matthew,15,26,
Matthew,15,27,
Matthew,15,28,
Matthew,15,29,
Matthew,15,30,
Matthew,15,31,
Matthew,15,32,
Matthew,15,33,
Matthew,15,34,
Matthew,15,35,
Matthew,15,36,
Matthew,15,37,
Matthew,15,38,
Matthew,15,39,
Matthew,16,1,
Matthew,16,2,
Matthew,16,3,
Matthew,16,4,
Matthew,16,5,
Matthew,16,6,
Matthew,16,7,
Matthew,16,8,
Matthew,16,9,
Matthew,16,10,
Matthew,16,11,
Matthew,16,12,
Matthew,16,13,
Matthew,16,14,
Matthew,16,15,
Matthew,16,16,
Matthew,16,17,
Matthew,16,18,
Matthew,16,19,
Matthew,16,20,
Matthew,16,21,
Matthew,16,22,
Matthew,16,23,
Matthew,16,24,
Matthew,16,25,
Matthew,16,26,
Matthew,16,27,
Matthew,16,28,
Matthew,17,1,
Matthew,17,2,
Matthew,17,3,
Matthew,17,4,
Matthew,17,5,
Matthew,17,6,
Matthew,17,7,
Matthew,17,8,
Matthew,17,9,
Matthew,17,10,
Matthew,17,11,
Matthew,17,12,
Matthew,17,13,
Matthew,17,14,
Matthew,17,15,
Matthew,17,16,
Matthew,17,17,
Matthew,17,18,
Matthew,17,19,
Matthew,17,20,
Matthew,17,21,
Matthew,17,22,
Matthew,17,23,
Matthew,17,24,
Matthew,17,25,
Matthew,17,26,
Matthew,17,27,
Matthew,18,1,
Matthew,18,2,
Matthew,18,3,
Matthew,18,4,
Matthew,18,5,
Matthew,18,6,
Matthew,18,7,
Matthew,18,8,
Matthew,18,9,
Matthew,18,10,
Matthew,18,11,
Matthew,18,12,
Matthew,18,13,
Matthew,18,14,
Matthew,18,15,
Matthew,18,16,
Matthew,18,17,
Matthew,18,18,
Matthew,18,19,
Matthew,18,20,
Matthew,18,21,
Matthew,18,22,
Matthew,18,23,
Matthew,18,24,
Matthew,18,25,
Matthew,18,26,
Matthew,18,27,
Matthew,18,28,
Matthew,18,29,
Matthew,18,30,
Matthew,18,31,
Matthew,18,32,
Matthew,18,33,
Matthew,18,34,
Matthew,18,35,
Matthew,19,1,
Matthew,19,2,
Matthew,19,3,
Matthew,19,4,
Matthew,19,5,
Matthew,19,6,
Matthew,19,7,
Matthew,19,8,
Matthew,19,9,
Matthew,19,10,
Matthew,19,11,
Matthew,19,12,
Matthew,19,13,
Matthew,19,14,
Matthew,19,15,
Matthew,19,16,
Matthew,19,17,
Matthew,19,18,
Matthew,19,19,
Matthew,19,20,
Matthew,19,21,
Matthew,19,22,
Matthew,19,23,
Matthew,19,24,
Matthew,19,25,
Matthew,19,26,
Matthew,19,27,
Matthew,19,28,
Matthew,19,29,
Matthew,19,30,
Matthew,20,1,
Matthew,20,2,
Matthew,20,3,
Matthew,20,4,
Matthew,20,5,
Matthew,20,6,
Matthew,20,7,
Matthew,20,8,
Matthew,20,9,
Matthew,20,10,
Matthew,20,11,
Matthew,20,12,
Matthew,20,13,
Matthew,20,14,
Matthew,20,15,
Matthew,20,16,
Matthew,20,17,
Matthew,20,18,
Matthew,20,19,
Matthew,20,20,
Matthew,20,21,
Matthew,20,22,
Matthew,20,23,
Matthew,20,24,
Matthew,20,25,
Matthew,20,26,
Matthew,20,27,
Matthew,20,28,
Matthew,20,29,
Matthew,20,30,
Matthew,20,31,
Matthew,20,32,
Matthew,20,33,
Matthew,20,34,
Matthew,21,1,
Matthew,21,2,
Matthew,21,3,
Matthew,21,4,
Matthew,21,5,
Matthew,21,6,
Matthew,21,7,
Matthew,21,8,
Matthew,21,9,
Matthew,21,10,
Matthew,21,11,
Matthew,21,12,
Matthew,21,13,
Matthew,21,14,
Matthew,21,15,
Matthew,21,16,
Matthew,21,17,
Matthew,21,18,
Matthew,21,19,
Matthew,21,20,
Matthew,21,21,
Matthew,21,22,
Matthew,21,23,
Matthew,21,24,
Matthew,21,25,
Matthew,21,26,
Matthew,21,27,
Matthew,21,28,
Matthew,21,29,
Matthew,21,30,
Matthew,21,31,
Matthew,21,32,
Matthew,21,33,
Matthew,21,34,
Matthew,21,35,
Matthew,21,36,
Matthew,21,37,
Matthew,21,38,
Matthew,21,39,
Matthew,21,40,
Matthew,21,41,
Matthew,21,42,
Matthew,21,43,
Matthew,21,44,
Matthew,21,45,
Matthew,21,46,
Matthew,22,1,
Matthew,22,2,
Matthew,22,3,
Matthew,22,4,
Matthew,22,5,
Matthew,22,6,
Matthew,22,7,
Matthew,22,8,
Matthew,22,9,
Matthew,22,10,
Matthew,22,11,
Matthew,22,12,
Matthew,22,13,
Matthew,22,14,
